citizen,country,time,TOTAL,TOTAL_POS
ER,FR,2009Q4,60.0,40.0
ER,FR,2010Q1,65.0,45.0
ER,FR,2010Q2,105.0,60.0
ER,FR,2010Q3,155.0,90.0
ER,FR,2010Q4,195.0,90.0
ER,FR,2011Q1,135.0,75.0
ER,FR,2011Q2,185.0,100.0
ER,FR,2011Q3,195.0,105.0
ER,FR,2011Q4,405.0,90.0
ER,FR,2012Q1,175.0,60.0
ER,FR,2012Q2,225.0,25.0
ER,FR,2012Q3,220.0,40.0
ER,FR,2012Q4,155.0,30.0
ER,FR,2013Q1,125.0,35.0
ER,FR,2013Q2,105.0,25.0
ER,FR,2013Q3,100.0,20.0
ER,FR,2013Q4,115.0,35.0
ER,FR,2014Q1,145.0,55.0
ER,FR,2014Q2,130.0,30.0
ER,FR,2014Q3,155.0,35.0
ER,FR,2014Q4,170.0,35.0
ER,FR,2015Q1,205.0,80.0
ER,FR,2015Q2,370.0,250.0
ER,FR,2015Q3,0.0,0.0
ER,FR,2015Q4,350.0,155.0
ER,FR,2016Q1,360.0,125.0
ER,FR,2016Q2,435.0,215.0
ER,FR,2016Q3,515.0,235.0
ER,FR,2016Q4,430.0,245.0
ER,FR,2017Q1,230.0,175.0
ER,FR,2017Q2,280.0,210.0
ER,FR,2017Q3,290.0,230.0
ER,FR,2017Q4,,
ER,HR,2008Q1,,
ER,HR,2008Q2,,
ER,HR,2008Q3,,
ER,HR,2008Q4,,
ER,HR,2009Q1,,
ER,HR,2009Q2,,
ER,HR,2009Q3,,
ER,HR,2009Q4,,
ER,HR,2010Q1,,
ER,HR,2010Q2,,
ER,HR,2010Q3,,
ER,HR,2010Q4,,
ER,HR,2011Q1,,
ER,HR,2011Q2,,
ER,HR,2011Q3,,
ER,HR,2011Q4,,
ER,HR,2012Q1,0.0,0.0
ER,HR,2012Q2,0.0,0.0
ER,HR,2012Q3,0.0,0.0
ER,HR,2012Q4,0.0,0.0
ER,HR,2013Q1,0.0,0.0
ER,HR,2013Q2,0.0,0.0
ER,HR,2013Q3,0.0,0.0
ER,HR,2013Q4,0.0,0.0
ER,HR,2014Q1,0.0,0.0
ER,HR,2014Q2,0.0,0.0
ER,HR,2014Q3,0.0,0.0
ER,HR,2014Q4,0.0,0.0
ER,HR,2015Q1,0.0,0.0
ER,HR,2015Q2,0.0,0.0
ER,HR,2015Q3,0.0,0.0
ER,HR,2015Q4,0.0,0.0
ER,HR,2016Q1,0.0,0.0
ER,HR,2016Q2,0.0,0.0
ER,HR,2016Q3,5.0,5.0
ER,HR,2016Q4,0.0,0.0
ER,HR,2017Q1,0.0,0.0
ER,HR,2017Q2,10.0,10.0
ER,HR,2017Q3,0.0,0.0
ER,HR,2017Q4,0.0,0.0
ER,HU,2008Q1,0.0,0.0
ER,HU,2008Q2,0.0,0.0
ER,HU,2008Q3,0.0,0.0
ER,HU,2008Q4,0.0,0.0
ER,HU,2009Q1,0.0,0.0
ER,HU,2009Q2,0.0,0.0
ER,HU,2009Q3,0.0,0.0
ER,HU,2009Q4,0.0,0.0
ER,HU,2010Q1,0.0,0.0
ER,HU,2010Q2,0.0,0.0
ER,HU,2010Q3,0.0,0.0
ER,HU,2010Q4,0.0,0.0
ER,HU,2011Q1,0.0,0.0
ER,HU,2011Q2,0.0,0.0
ER,HU,2011Q3,0.0,0.0
ER,HU,2011Q4,0.0,0.0
ER,HU,2012Q1,0.0,0.0
ER,HU,2012Q2,0.0,0.0
ER,HU,2012Q3,0.0,0.0
ER,HU,2012Q4,0.0,0.0
ER,HU,2013Q1,0.0,0.0
ER,HU,2013Q2,0.0,0.0
ER,HU,2013Q3,0.0,0.0
ER,HU,2013Q4,10.0,10.0
ER,HU,2014Q1,10.0,10.0
ER,HU,2014Q2,10.0,10.0
ER,HU,2014Q3,0.0,0.0
ER,HU,2014Q4,5.0,5.0
ER,HU,2015Q1,5.0,5.0
ER,HU,2015Q2,5.0,5.0
ER,HU,2015Q3,0.0,0.0
ER,HU,2015Q4,0.0,0.0
ER,HU,2016Q1,0.0,0.0
ER,HU,2016Q2,0.0,0.0
ER,HU,2016Q3,0.0,0.0
ER,HU,2016Q4,5.0,0.0
ER,HU,2017Q1,5.0,0.0
ER,HU,2017Q2,0.0,0.0
ER,HU,2017Q3,0.0,0.0
ER,HU,2017Q4,0.0,0.0
ER,IE,2008Q1,25.0,10.0
ER,IE,2008Q2,20.0,5.0
ER,IE,2008Q3,15.0,5.0
ER,IE,2008Q4,20.0,0.0
ER,IE,2009Q1,25.0,5.0
ER,IE,2009Q2,10.0,0.0
ER,IE,2009Q3,10.0,0.0
ER,IE,2009Q4,20.0,0.0
ER,IE,2010Q1,10.0,0.0
ER,IE,2010Q2,5.0,0.0
ER,IE,2010Q3,5.0,0.0
ER,IE,2010Q4,5.0,0.0
ER,IE,2011Q1,5.0,0.0
ER,IE,2011Q2,0.0,0.0
ER,IE,2011Q3,5.0,0.0
ER,IE,2011Q4,5.0,0.0
ER,IE,2012Q1,0.0,0.0
ER,IE,2012Q2,0.0,0.0
ER,IE,2012Q3,0.0,0.0
ER,IE,2012Q4,5.0,0.0
ER,IE,2013Q1,0.0,0.0
ER,IE,2013Q2,0.0,0.0
ER,IE,2013Q3,0.0,0.0
ER,IE,2013Q4,0.0,0.0
ER,IE,2014Q1,0.0,0.0
ER,IE,2014Q2,0.0,0.0
ER,IE,2014Q3,5.0,5.0
ER,IE,2014Q4,5.0,5.0
ER,IE,2015Q1,5.0,5.0
ER,IE,2015Q2,0.0,0.0
ER,IE,2015Q3,0.0,0.0
ER,IE,2015Q4,0.0,0.0
ER,IE,2016Q1,0.0,0.0
ER,IE,2016Q2,0.0,0.0
ER,IE,2016Q3,5.0,5.0
ER,IE,2016Q4,0.0,0.0
ER,IE,2017Q1,0.0,0.0
ER,IE,2017Q2,0.0,0.0
ER,IE,2017Q3,0.0,0.0
ER,IE,2017Q4,,
ER,IS,2008Q1,0.0,0.0
ER,IS,2008Q2,0.0,0.0
ER,IS,2008Q3,0.0,0.0
ER,IS,2008Q4,0.0,0.0
ER,IS,2009Q1,0.0,0.0
ER,IS,2009Q2,0.0,0.0
ER,IS,2009Q3,0.0,0.0
ER,IS,2009Q4,0.0,0.0
ER,IS,2010Q1,0.0,0.0
ER,IS,2010Q2,0.0,0.0
ER,IS,2010Q3,0.0,0.0
ER,IS,2010Q4,0.0,0.0
ER,IS,2011Q1,0.0,0.0
ER,IS,2011Q2,0.0,0.0
ER,IS,2011Q3,0.0,0.0
ER,IS,2011Q4,0.0,0.0
ER,IS,2012Q1,0.0,0.0
ER,IS,2012Q2,0.0,0.0
ER,IS,2012Q3,0.0,0.0
ER,IS,2012Q4,0.0,0.0
ER,IS,2013Q1,0.0,0.0
ER,IS,2013Q2,0.0,0.0
ER,IS,2013Q3,0.0,0.0
ER,IS,2013Q4,0.0,0.0
ER,IS,2014Q1,0.0,0.0
ER,IS,2014Q2,0.0,0.0
ER,IS,2014Q3,0.0,0.0
ER,IS,2014Q4,0.0,0.0
ER,IS,2015Q1,5.0,5.0
ER,IS,2015Q2,0.0,0.0
ER,IS,2015Q3,0.0,0.0
ER,IS,2015Q4,0.0,0.0
ER,IS,2016Q1,0.0,0.0
ER,IS,2016Q2,0.0,0.0
ER,IS,2016Q3,0.0,0.0
ER,IS,2016Q4,0.0,0.0
ER,IS,2017Q1,0.0,0.0
ER,IS,2017Q2,0.0,0.0
ER,IS,2017Q3,0.0,0.0
ER,IS,2017Q4,,
ER,IT,2008Q1,175.0,135.0
ER,IT,2008Q2,90.0,85.0
ER,IT,2008Q3,375.0,345.0
ER,IT,2008Q4,1160.0,1060.0
ER,IT,2009Q1,810.0,605.0
ER,IT,2009Q2,230.0,150.0
ER,IT,2009Q3,100.0,95.0
ER,IT,2009Q4,470.0,450.0
ER,IT,2010Q1,280.0,265.0
ER,IT,2010Q2,140.0,135.0
ER,IT,2010Q3,60.0,55.0
ER,IT,2010Q4,110.0,50.0
ER,IT,2011Q1,20.0,20.0
ER,IT,2011Q2,105.0,95.0
ER,IT,2011Q3,235.0,205.0
ER,IT,2011Q4,105.0,80.0
ER,IT,2012Q1,65.0,65.0
ER,IT,2012Q2,60.0,60.0
ER,IT,2012Q3,30.0,30.0
ER,IT,2012Q4,75.0,70.0
ER,IT,2013Q1,385.0,350.0
ER,IT,2013Q2,395.0,365.0
ER,IT,2013Q3,330.0,315.0
ER,IT,2013Q4,415.0,375.0
ER,IT,2014Q1,370.0,335.0
ER,IT,2014Q2,410.0,370.0
ER,IT,2014Q3,430.0,380.0
ER,IT,2014Q4,240.0,215.0
ER,IT,2015Q1,200.0,175.0
ER,IT,2015Q2,165.0,145.0
ER,IT,2015Q3,115.0,95.0
ER,IT,2015Q4,180.0,110.0
ER,IT,2016Q1,110.0,100.0
ER,IT,2016Q2,120.0,95.0
ER,IT,2016Q3,135.0,120.0
ER,IT,2016Q4,115.0,90.0
ER,IT,2017Q1,75.0,55.0
ER,IT,2017Q2,140.0,125.0
ER,IT,2017Q3,85.0,50.0
ER,IT,2017Q4,85.0,50.0
ER,LI,2008Q1,0.0,0.0
ER,LI,2008Q2,0.0,0.0
ER,LI,2008Q3,0.0,0.0
ER,LI,2008Q4,0.0,0.0
ER,LI,2009Q1,0.0,0.0
ER,LI,2009Q2,0.0,0.0
ER,LI,2009Q3,0.0,0.0
ER,LI,2009Q4,25.0,0.0
ER,LI,2010Q1,5.0,0.0
ER,LI,2010Q2,10.0,0.0
ER,LI,2010Q3,0.0,0.0
ER,LI,2010Q4,0.0,0.0
ER,LI,2011Q1,0.0,0.0
ER,LI,2011Q2,0.0,0.0
ER,LI,2011Q3,0.0,0.0
ER,LI,2011Q4,5.0,5.0
ER,LI,2012Q1,0.0,0.0
ER,LI,2012Q2,0.0,0.0
ER,LI,2012Q3,0.0,0.0
ER,LI,2012Q4,0.0,0.0
ER,LI,2013Q1,0.0,0.0
ER,LI,2013Q2,0.0,0.0
ER,LI,2013Q3,0.0,0.0
ER,LI,2013Q4,0.0,0.0
ER,LI,2014Q1,0.0,0.0
ER,LI,2014Q2,0.0,0.0
ER,LI,2014Q3,0.0,0.0
ER,LI,2014Q4,0.0,0.0
ER,LI,2015Q1,0.0,0.0
ER,LI,2015Q2,0.0,0.0
ER,LI,2015Q3,0.0,0.0
ER,LI,2015Q4,0.0,0.0
ER,LI,2016Q1,0.0,0.0
ER,LI,2016Q2,0.0,0.0
ER,LI,2016Q3,5.0,5.0
ER,LI,2016Q4,0.0,0.0
ER,LI,2017Q1,0.0,0.0
ER,LI,2017Q2,0.0,0.0
ER,LI,2017Q3,0.0,0.0
ER,LI,2017Q4,0.0,0.0
ER,LT,2008Q1,0.0,0.0
ER,LT,2008Q2,0.0,0.0
ER,LT,2008Q3,0.0,0.0
ER,LT,2008Q4,0.0,0.0
ER,LT,2009Q1,0.0,0.0
ER,LT,2009Q2,0.0,0.0
ER,LT,2009Q3,0.0,0.0
ER,LT,2009Q4,0.0,0.0
ER,LT,2010Q1,0.0,0.0
ER,LT,2010Q2,0.0,0.0
ER,LT,2010Q3,0.0,0.0
ER,LT,2010Q4,0.0,0.0
ER,LT,2011Q1,0.0,0.0
ER,LT,2011Q2,0.0,0.0
ER,LT,2011Q3,0.0,0.0
ER,LT,2011Q4,0.0,0.0
ER,LT,2012Q1,0.0,0.0
ER,LT,2012Q2,0.0,0.0
ER,LT,2012Q3,0.0,0.0
ER,LT,2012Q4,5.0,5.0
ER,LT,2013Q1,0.0,0.0
ER,LT,2013Q2,0.0,0.0
ER,LT,2013Q3,0.0,0.0
ER,LT,2013Q4,0.0,0.0
ER,LT,2014Q1,0.0,0.0
ER,LT,2014Q2,0.0,0.0
ER,LT,2014Q3,0.0,0.0
ER,LT,2014Q4,0.0,0.0
ER,LT,2015Q1,0.0,0.0
ER,LT,2015Q2,0.0,0.0
ER,LT,2015Q3,0.0,0.0
ER,LT,2015Q4,0.0,0.0
ER,LT,2016Q1,0.0,0.0
ER,LT,2016Q2,0.0,0.0
ER,LT,2016Q3,0.0,0.0
ER,LT,2016Q4,0.0,0.0
ER,LT,2017Q1,0.0,0.0
ER,LT,2017Q2,5.0,5.0
ER,LT,2017Q3,15.0,15.0
ER,LT,2017Q4,,
ER,LU,2008Q1,5.0,0.0
ER,LU,2008Q2,0.0,0.0
ER,LU,2008Q3,0.0,0.0
ER,LU,2008Q4,0.0,0.0
ER,LU,2009Q1,0.0,0.0
ER,LU,2009Q2,0.0,0.0
ER,LU,2009Q3,5.0,0.0
ER,LU,2009Q4,0.0,0.0
ER,LU,2010Q1,0.0,0.0
ER,LU,2010Q2,0.0,0.0
ER,LU,2010Q3,5.0,0.0
ER,LU,2010Q4,0.0,0.0
ER,LU,2011Q1,0.0,0.0
ER,LU,2011Q2,0.0,0.0
ER,LU,2011Q3,0.0,0.0
ER,LU,2011Q4,5.0,0.0
ER,LU,2012Q1,0.0,0.0
ER,LU,2012Q2,0.0,0.0
ER,LU,2012Q3,0.0,0.0
ER,LU,2012Q4,0.0,0.0
ER,LU,2013Q1,0.0,0.0
ER,LU,2013Q2,5.0,0.0
ER,LU,2013Q3,0.0,0.0
ER,LU,2013Q4,0.0,0.0
ER,LU,2014Q1,0.0,0.0
ER,LU,2014Q2,10.0,5.0
ER,LU,2014Q3,5.0,5.0
ER,LU,2014Q4,5.0,5.0
ER,LU,2015Q1,10.0,10.0
ER,LU,2015Q2,5.0,0.0
ER,LU,2015Q3,15.0,15.0
ER,LU,2015Q4,5.0,5.0
ER,LU,2016Q1,10.0,10.0
ER,LU,2016Q2,5.0,5.0
ER,LU,2016Q3,5.0,5.0
ER,LU,2016Q4,5.0,5.0
ER,LU,2017Q1,15.0,15.0
ER,LU,2017Q2,15.0,15.0
ER,LU,2017Q3,50.0,50.0
ER,LU,2017Q4,,
ER,LV,2008Q1,0.0,0.0
ER,LV,2008Q2,0.0,0.0
ER,LV,2008Q3,0.0,0.0
ER,LV,2008Q4,0.0,0.0
ER,LV,2009Q1,0.0,0.0
ER,LV,2009Q2,0.0,0.0
ER,LV,2009Q3,0.0,0.0
ER,LV,2009Q4,0.0,0.0
ER,LV,2010Q1,0.0,0.0
ER,LV,2010Q2,0.0,0.0
ER,LV,2010Q3,0.0,0.0
ER,LV,2010Q4,0.0,0.0
ER,LV,2011Q1,0.0,0.0
ER,LV,2011Q2,0.0,0.0
ER,LV,2011Q3,0.0,0.0
ER,LV,2011Q4,0.0,0.0
ER,LV,2012Q1,0.0,0.0
ER,LV,2012Q2,0.0,0.0
ER,LV,2012Q3,0.0,0.0
ER,LV,2012Q4,0.0,0.0
ER,LV,2013Q1,0.0,0.0
ER,LV,2013Q2,0.0,0.0
ER,LV,2013Q3,0.0,0.0
ER,LV,2013Q4,0.0,0.0
ER,LV,2014Q1,0.0,0.0
ER,LV,2014Q2,0.0,0.0
ER,LV,2014Q3,0.0,0.0
ER,LV,2014Q4,0.0,0.0
ER,LV,2015Q1,0.0,0.0
ER,LV,2015Q2,0.0,0.0
ER,LV,2015Q3,0.0,0.0
ER,LV,2015Q4,0.0,0.0
ER,LV,2016Q1,0.0,0.0
ER,LV,2016Q2,0.0,0.0
ER,LV,2016Q3,0.0,0.0
ER,LV,2016Q4,5.0,5.0
ER,LV,2017Q1,0.0,0.0
ER,LV,2017Q2,20.0,20.0
ER,LV,2017Q3,0.0,0.0
ER,LV,2017Q4,0.0,0.0
ER,MT,2008Q1,205.0,195.0
ER,MT,2008Q2,50.0,50.0
ER,MT,2008Q3,10.0,5.0
ER,MT,2008Q4,15.0,10.0
ER,MT,2009Q1,60.0,50.0
ER,MT,2009Q2,70.0,65.0
ER,MT,2009Q3,10.0,5.0
ER,MT,2009Q4,75.0,75.0
ER,MT,2010Q1,85.0,75.0
ER,MT,2010Q2,10.0,10.0
ER,MT,2010Q3,5.0,0.0
ER,MT,2010Q4,5.0,5.0
ER,MT,2011Q1,10.0,10.0
ER,MT,2011Q2,130.0,110.0
ER,MT,2011Q3,140.0,120.0
ER,MT,2011Q4,20.0,15.0
ER,MT,2012Q1,5.0,0.0
ER,MT,2012Q2,0.0,0.0
ER,MT,2012Q3,100.0,80.0
ER,MT,2012Q4,90.0,75.0
ER,MT,2013Q1,205.0,195.0
ER,MT,2013Q2,30.0,25.0
ER,MT,2013Q3,105.0,95.0
ER,MT,2013Q4,240.0,230.0
ER,MT,2014Q1,110.0,100.0
ER,MT,2014Q2,20.0,10.0
ER,MT,2014Q3,20.0,10.0
ER,MT,2014Q4,30.0,20.0
ER,MT,2015Q1,10.0,5.0
ER,MT,2015Q2,10.0,10.0
ER,MT,2015Q3,10.0,5.0
ER,MT,2015Q4,40.0,30.0
ER,MT,2016Q1,35.0,25.0
ER,MT,2016Q2,35.0,20.0
ER,MT,2016Q3,45.0,30.0
ER,MT,2016Q4,25.0,20.0
ER,MT,2017Q1,60.0,45.0
ER,MT,2017Q2,20.0,15.0
ER,MT,2017Q3,15.0,15.0
ER,MT,2017Q4,,
ER,NL,2008Q1,50.0,30.0
ER,NL,2008Q2,60.0,40.0
ER,NL,2008Q3,60.0,45.0
ER,NL,2008Q4,55.0,40.0
ER,NL,2009Q1,60.0,40.0
ER,NL,2009Q2,100.0,60.0
ER,NL,2009Q3,125.0,90.0
ER,NL,2009Q4,125.0,55.0
ER,NL,2010Q1,135.0,60.0
ER,NL,2010Q2,125.0,50.0
ER,NL,2010Q3,140.0,75.0
ER,NL,2010Q4,180.0,120.0
ER,NL,2011Q1,170.0,130.0
ER,NL,2011Q2,120.0,85.0
ER,NL,2011Q3,165.0,110.0
ER,NL,2011Q4,160.0,105.0
ER,NL,2012Q1,,
ER,NL,2012Q2,,
ER,NL,2012Q3,,
ER,NL,2012Q4,,
ER,NL,2013Q1,125.0,80.0
ER,NL,2013Q2,90.0,55.0
ER,NL,2013Q3,195.0,160.0
ER,NL,2013Q4,350.0,290.0
ER,NL,2014Q1,325.0,260.0
ER,NL,2014Q2,250.0,160.0
ER,NL,2014Q3,1885.0,1805.0
ER,NL,2014Q4,1380.0,1265.0
ER,NL,2015Q1,195.0,165.0
ER,NL,2015Q2,550.0,525.0
ER,NL,2015Q3,1345.0,1315.0
ER,NL,2015Q4,2890.0,2865.0
ER,NL,2016Q1,1175.0,1145.0
ER,NL,2016Q2,840.0,810.0
ER,NL,2016Q3,650.0,620.0
ER,NL,2016Q4,580.0,545.0
ER,NL,2017Q1,410.0,380.0
ER,NL,2017Q2,405.0,365.0
ER,NL,2017Q3,400.0,350.0
ER,NL,2017Q4,355.0,295.0
ER,NO,2008Q1,105.0,50.0
ER,NO,2008Q2,245.0,170.0
ER,NO,2008Q3,210.0,100.0
ER,NO,2008Q4,460.0,390.0
ER,NO,2009Q1,510.0,435.0
ER,NO,2009Q2,605.0,520.0
ER,NO,2009Q3,620.0,285.0
ER,NO,2009Q4,385.0,140.0
ER,NO,2010Q1,535.0,370.0
ER,NO,2010Q2,560.0,415.0
ER,NO,2010Q3,675.0,380.0
ER,NO,2010Q4,600.0,435.0
ER,NO,2011Q1,610.0,445.0
ER,NO,2011Q2,360.0,250.0
ER,NO,2011Q3,300.0,210.0
ER,NO,2011Q4,315.0,240.0
ER,NO,2012Q1,500.0,410.0
ER,NO,2012Q2,215.0,160.0
ER,NO,2012Q3,230.0,195.0
ER,NO,2012Q4,550.0,495.0
ER,NO,2013Q1,430.0,365.0
ER,NO,2013Q2,395.0,285.0
ER,NO,2013Q3,645.0,480.0
ER,NO,2013Q4,1245.0,1015.0
ER,NO,2014Q1,805.0,710.0
ER,NO,2014Q2,335.0,250.0
ER,NO,2014Q3,510.0,465.0
ER,NO,2014Q4,520.0,485.0
ER,NO,2015Q1,720.0,690.0
ER,NO,2015Q2,675.0,635.0
ER,NO,2015Q3,670.0,625.0
ER,NO,2015Q4,705.0,670.0
ER,NO,2016Q1,525.0,505.0
ER,NO,2016Q2,695.0,680.0
ER,NO,2016Q3,275.0,265.0
ER,NO,2016Q4,210.0,185.0
ER,NO,2017Q1,340.0,325.0
ER,NO,2017Q2,125.0,125.0
ER,NO,2017Q3,185.0,185.0
ER,NO,2017Q4,155.0,150.0
ER,PL,2008Q1,0.0,0.0
ER,PL,2008Q2,0.0,0.0
ER,PL,2008Q3,0.0,0.0
ER,PL,2008Q4,0.0,0.0
ER,PL,2009Q1,0.0,0.0
ER,PL,2009Q2,0.0,0.0
ER,PL,2009Q3,0.0,0.0
ER,PL,2009Q4,0.0,0.0
ER,PL,2010Q1,0.0,0.0
ER,PL,2010Q2,0.0,0.0
ER,PL,2010Q3,0.0,0.0
ER,PL,2010Q4,0.0,0.0
ER,PL,2011Q1,0.0,0.0
ER,PL,2011Q2,0.0,0.0
ER,PL,2011Q3,0.0,0.0
ER,PL,2011Q4,10.0,10.0
ER,PL,2012Q1,0.0,0.0
ER,PL,2012Q2,0.0,0.0
ER,PL,2012Q3,0.0,0.0
ER,PL,2012Q4,0.0,0.0
ER,PL,2013Q1,0.0,0.0
ER,PL,2013Q2,0.0,0.0
ER,PL,2013Q3,0.0,0.0
ER,PL,2013Q4,0.0,0.0
ER,PL,2014Q1,5.0,5.0
ER,PL,2014Q2,0.0,0.0
ER,PL,2014Q3,0.0,0.0
ER,PL,2014Q4,0.0,0.0
ER,PL,2015Q1,0.0,0.0
ER,PL,2015Q2,0.0,0.0
ER,PL,2015Q3,10.0,10.0
ER,PL,2015Q4,0.0,0.0
ER,PL,2016Q1,0.0,0.0
ER,PL,2016Q2,0.0,0.0
ER,PL,2016Q3,0.0,0.0
ER,PL,2016Q4,0.0,0.0
ER,PL,2017Q1,0.0,0.0
ER,PL,2017Q2,0.0,0.0
ER,PL,2017Q3,0.0,0.0
ER,PL,2017Q4,0.0,0.0
ER,PT,2008Q1,0.0,0.0
ER,PT,2008Q2,0.0,0.0
ER,PT,2008Q3,0.0,0.0
ER,PT,2008Q4,0.0,0.0
ER,PT,2009Q1,0.0,0.0
ER,PT,2009Q2,0.0,0.0
ER,PT,2009Q3,0.0,0.0
ER,PT,2009Q4,5.0,5.0
ER,PT,2010Q1,0.0,0.0
ER,PT,2010Q2,5.0,5.0
ER,PT,2010Q3,0.0,0.0
ER,PT,2010Q4,0.0,0.0
ER,PT,2011Q1,0.0,0.0
ER,PT,2011Q2,0.0,0.0
ER,PT,2011Q3,0.0,0.0
ER,PT,2011Q4,0.0,0.0
ER,PT,2012Q1,0.0,0.0
ER,PT,2012Q2,0.0,0.0
ER,PT,2012Q3,0.0,0.0
ER,PT,2012Q4,0.0,0.0
ER,PT,2013Q1,0.0,0.0
ER,PT,2013Q2,0.0,0.0
ER,PT,2013Q3,0.0,0.0
ER,PT,2013Q4,0.0,0.0
ER,PT,2014Q1,0.0,0.0
ER,PT,2014Q2,0.0,0.0
ER,PT,2014Q3,0.0,0.0
ER,PT,2014Q4,5.0,5.0
ER,PT,2015Q1,0.0,0.0
ER,PT,2015Q2,0.0,0.0
ER,PT,2015Q3,0.0,0.0
ER,PT,2015Q4,0.0,0.0
ER,PT,2016Q1,0.0,0.0
ER,PT,2016Q2,5.0,5.0
ER,PT,2016Q3,10.0,10.0
ER,PT,2016Q4,15.0,15.0
ER,PT,2017Q1,5.0,5.0
ER,PT,2017Q2,55.0,55.0
ER,PT,2017Q3,5.0,5.0
ER,PT,2017Q4,,
ER,RO,2008Q1,0.0,0.0
ER,RO,2008Q2,0.0,0.0
ER,RO,2008Q3,0.0,0.0
ER,RO,2008Q4,0.0,0.0
ER,RO,2009Q1,0.0,0.0
ER,RO,2009Q2,0.0,0.0
ER,RO,2009Q3,0.0,0.0
ER,RO,2009Q4,0.0,0.0
ER,RO,2010Q1,0.0,0.0
ER,RO,2010Q2,0.0,0.0
ER,RO,2010Q3,0.0,0.0
ER,RO,2010Q4,0.0,0.0
ER,RO,2011Q1,0.0,0.0
ER,RO,2011Q2,0.0,0.0
ER,RO,2011Q3,0.0,0.0
ER,RO,2011Q4,0.0,0.0
ER,RO,2012Q1,0.0,0.0
ER,RO,2012Q2,0.0,0.0
ER,RO,2012Q3,10.0,10.0
ER,RO,2012Q4,5.0,5.0
ER,RO,2013Q1,0.0,0.0
ER,RO,2013Q2,0.0,0.0
ER,RO,2013Q3,0.0,0.0
ER,RO,2013Q4,0.0,0.0
ER,RO,2014Q1,0.0,0.0
ER,RO,2014Q2,0.0,0.0
ER,RO,2014Q3,0.0,0.0
ER,RO,2014Q4,0.0,0.0
ER,RO,2015Q1,0.0,0.0
ER,RO,2015Q2,0.0,0.0
ER,RO,2015Q3,0.0,0.0
ER,RO,2015Q4,0.0,0.0
ER,RO,2016Q1,0.0,0.0
ER,RO,2016Q2,5.0,5.0
ER,RO,2016Q3,5.0,5.0
ER,RO,2016Q4,35.0,35.0
ER,RO,2017Q1,5.0,5.0
ER,RO,2017Q2,0.0,0.0
ER,RO,2017Q3,5.0,5.0
ER,RO,2017Q4,,
ER,SE,2008Q1,205.0,95.0
ER,SE,2008Q2,235.0,125.0
ER,SE,2008Q3,230.0,150.0
ER,SE,2008Q4,280.0,225.0
ER,SE,2009Q1,135.0,100.0
ER,SE,2009Q2,210.0,175.0
ER,SE,2009Q3,275.0,215.0
ER,SE,2009Q4,315.0,215.0
ER,SE,2010Q1,225.0,155.0
ER,SE,2010Q2,315.0,195.0
ER,SE,2010Q3,320.0,235.0
ER,SE,2010Q4,410.0,305.0
ER,SE,2011Q1,260.0,235.0
ER,SE,2011Q2,355.0,320.0
ER,SE,2011Q3,330.0,300.0
ER,SE,2011Q4,380.0,330.0
ER,SE,2012Q1,300.0,260.0
ER,SE,2012Q2,250.0,225.0
ER,SE,2012Q3,290.0,280.0
ER,SE,2012Q4,515.0,500.0
ER,SE,2013Q1,510.0,490.0
ER,SE,2013Q2,545.0,535.0
ER,SE,2013Q3,575.0,575.0
ER,SE,2013Q4,920.0,915.0
ER,SE,2014Q1,915.0,910.0
ER,SE,2014Q2,760.0,760.0
ER,SE,2014Q3,1170.0,1170.0
ER,SE,2014Q4,2400.0,2400.0
ER,SE,2015Q1,1650.0,1515.0
ER,SE,2015Q2,1825.0,1690.0
ER,SE,2015Q3,1695.0,1575.0
ER,SE,2015Q4,1855.0,1750.0
ER,SE,2016Q1,1365.0,1265.0
ER,SE,2016Q2,1830.0,1710.0
ER,SE,2016Q3,1455.0,1355.0
ER,SE,2016Q4,1715.0,1640.0
ER,SE,2017Q1,405.0,355.0
ER,SE,2017Q2,395.0,345.0
ER,SE,2017Q3,505.0,470.0
ER,SE,2017Q4,585.0,560.0
ER,SI,2008Q1,0.0,0.0
ER,SI,2008Q2,0.0,0.0
ER,SI,2008Q3,0.0,0.0
ER,SI,2008Q4,0.0,0.0
ER,SI,2009Q1,0.0,0.0
ER,SI,2009Q2,0.0,0.0
ER,SI,2009Q3,0.0,0.0
ER,SI,2009Q4,0.0,0.0
ER,SI,2010Q1,0.0,0.0
ER,SI,2010Q2,0.0,0.0
ER,SI,2010Q3,0.0,0.0
ER,SI,2010Q4,0.0,0.0
ER,SI,2011Q1,0.0,0.0
ER,SI,2011Q2,0.0,0.0
ER,SI,2011Q3,0.0,0.0
ER,SI,2011Q4,0.0,0.0
ER,SI,2012Q1,0.0,0.0
ER,SI,2012Q2,0.0,0.0
ER,SI,2012Q3,0.0,0.0
ER,SI,2012Q4,0.0,0.0
ER,SI,2013Q1,5.0,0.0
ER,SI,2013Q2,0.0,0.0
ER,SI,2013Q3,0.0,0.0
ER,SI,2013Q4,0.0,0.0
ER,SI,2014Q1,0.0,0.0
ER,SI,2014Q2,0.0,0.0
ER,SI,2014Q3,0.0,0.0
ER,SI,2014Q4,0.0,0.0
ER,SI,2015Q1,0.0,0.0
ER,SI,2015Q2,0.0,0.0
ER,SI,2015Q3,0.0,0.0
ER,SI,2015Q4,0.0,0.0
